3498	area-mvc	JsonPatch: test operations fail when contract resolver is used to serialize data	### Functional impactWhen controlling data serialization using a contract resolver (and the contract resolver is not registered for the JsonConvert's default settings), test operations in patch requests fail.### Minimal repro stepsIssue noticed in `Microsoft.AspNetCore.JsonPatch 2.1.1`.Example code:```class Person{    public string FirstName { get; set; }    public string MiddleName { get; set; }    public string LastName { get; set; }}class NoMiddleNameContractResolver : DefaultContractResolver {    protected override JsonProperty CreateProperty(MemberInfo member, MemberSerialization memberSerialization)    {        JsonProperty property = base.CreateProperty(member, memberSerialization);        if (property.DeclaringType == typeof(Person) && property.PropertyName == nameof(Person.MiddleName))            property.ShouldSerialize = obj => false;        return property;    }}class Program{    static void Main(string[] args)    {        var contractResolver = new NoMiddleNameContractResolver();        var serializerSettings = new JsonSerializerSettings { ContractResolver = contractResolver };        var person = new Person { FirstName = "John", MiddleName = "Alexander", LastName = "Doe" };        var serializedValue = JsonConvert.SerializeObject(person, serializerSettings);        var jsonTestValue = $"[{{ op: \"test\", path: \"/0\", value: {serializedValue} }}]";        var operations = JsonConvert.DeserializeObject<Operation<List<Person>>[]>(jsonTestValue, serializerSettings).ToList();        var patchDoc = new JsonPatchDocument<List<Person>>(operations, contractResolver);        var people = new List<Person> { person };        try        {            patchDoc.ApplyTo(people);            Console.WriteLine("patch test passed");        }        catch (Exception ex)        {            Console.WriteLine($"patch test failed: {ex}");        }    }}```### Expected resultApplyTo method does not throw an error, test operation was successful.### Actual resultApplyTo method throw an error, due to failed test operation.### Further technical detailsEach implementation of the `IAdapter` interface uses the static JsonConvert class with the default serializer settings. The provided ContractResolver is not being used when serializing values being compared.[DictionaryAdapterOfU](https://github.com/aspnet/JsonPatch/blob/release/2.2/src/Microsoft.AspNetCore.JsonPatch/Internal/DictionaryAdapterOfTU.cs#L168)[DynamicObjectAdapter](https://github.com/aspnet/JsonPatch/blob/release/2.2/src/Microsoft.AspNetCore.JsonPatch/Internal/DynamicObjectAdapter.cs#L126)[ListAdapter](https://github.com/aspnet/JsonPatch/blob/release/2.2/src/Microsoft.AspNetCore.JsonPatch/Internal/ListAdapter.cs#L180)[PocoAdapter](https://github.com/aspnet/JsonPatch/blob/release/2.2/src/Microsoft.AspNetCore.JsonPatch/Internal/PocoAdapter.cs#L164)
5588	area-mvc	Component not rendering after StateHasChanged call	I have created simple `NavElement` component that changes a bit standard `NavLink` behaviour. According to log all logic works but somehow component is not re-rendered after `StateHasChanged` call. Relevant code looks like this:        private void OnLocationChanged(object sender, string newUriAbsolute)        {            Console.WriteLine("OnLocationChanged");            var shouldBeActiveNow = ShouldMatch(newUriAbsolute);            if (shouldBeActiveNow != IsActive)            {                IsActive = shouldBeActiveNow;                Console.WriteLine("Calling StateHasChanged");                StateHasChanged();            }        }        protected override bool ShouldRender() => true;        protected override void BuildRenderTree(RenderTreeBuilder builder)        {            Console.WriteLine("BuildRenderTree");            builder.OpenElement(0, "li");            // Set class attribute            builder.AddAttribute(0, "class", CombineWithSpace(Class, IsActive ? ActiveClass : null));            builder.AddContent(1, ChildContent);            builder.CloseElement();        }Component renders initialy. Later on when I click on some link logic works like expected and I get `Calling StateHasChanged` in browser console for two nav elements (old active and new active). But after that I can't see in logs `BuildRenderTree`. But when I refresh web page changes are applied.
4728	area-servers	Add an exception for responses that are prematurely cut off due to their size.	This is a "feature" that has plagued me for months, until I realized there was a very easy fix - https://stackoverflow.com/questions/16436533/how-to-modify-the-default-allowed-response-size-settings-for-a-web-api-applicati .Unless configured, there seems to be a (configurable) upper limit on the response size for JSON strings and responses in general - instead of throwing returning 500 and an exception that tells us the response is too large for the server to handle, it trims the response to the limit and sends it, leading to malformed JSON strings and 〈capslock〉developer frustration〈/capslock〉. I feel that an  exception (maybe can be toggled on/off) should be implemented here that at least tells us the server encountered an error instead of sending half of a response that inevitably breaks the client.🐊
5586	area-mvc	BrowserHttpMessageHandler reads body content to end	Inside "Blazor/src/Microsoft.AspNetCore.Blazor.Browser.JS/src/Services/Http.ts", the response data is handled via " responseData = await response.arrayBuffer();", which reads the entire response stream to the end, and then returns the data, however this is the incorrect behaviour.HttpMessageHandler's should not buffer the response as this is handled within the HttpClient.This means that method such as "_httpClient.SendAsync(request, HttpCompletionOption.ResponseHeadersRead, CancellationToken.None);", are not handled correctly as the ResponseHeadersRead flag is not respected, due to the content body being read to the end.We would need to wrap the ReadableStream from the JS side to the c# side as the HttpContent in the ReceiveResponse in BrowserHttpMessageHandler.Is there any chance of getting this fixed? As I've managed to get the c# signalr client working with long polling, but can't get the "ServerSentEventsTransport" to work until this is fixed, as otherwise the client timeouts trying to read the content body to the end, when it shouldn't as the ResponseHeadersRead is passed.
3486	area-servers	RequestHeaders - favor empty collection over null values	When working with the different request headers, we have to do null-checks for now.Please consider following the [best practises for working with collections](https://docs.microsoft.com/en-us/dotnet/standard/design-guidelines/guidelines-for-collections), that clearly states:**X DO NOT return null values from collection properties or from methods returning collections. Return an empty collection or an empty array instead.**Thanks.
5936	area-hosting	Cancellation Token parameter in BackgroundService.StartAsync is not respected	I have a suspicion that this is by design but wanted to check. I was planning to unit test an implementation of the background service I had written. To stop it looping forever in the case of a bug in my code I was looking to cancel the service after a certain amount of time. I thought that by passing in a cancellation token into the `StartAsync` and then cancelling it after 1 second, that this would work but it seems that this cancellation token is ignored.The relevant code is [found here](https://github.com/aspnet/Hosting/blob/712c992ca827576c05923e6a134ca0bec87af4df/src/Microsoft.Extensions.Hosting.Abstractions/BackgroundService.cs#L26-L43), and I've pasted it below for convenience.```csharp/// <summary>/// Triggered when the application host is ready to start the service./// </summary>/// <param name="cancellationToken">Indicates that the start process has been aborted.</param>public virtual Task StartAsync(CancellationToken cancellationToken){    // Store the task we're executing    _executingTask = ExecuteAsync(_stoppingCts.Token);    // If the task is completed then return it, this will bubble cancellation and failure to the caller    if (_executingTask.IsCompleted)    {        return _executingTask;    }    // Otherwise it's running    return Task.CompletedTask;}```The `cancellationToken` parameter is not used and it instead passes in a different cancellation token that is private to `BackgroundService`. I think it might be useful to combine the parameter cancellation token with `_stoppingCts`. I understand that I can call `Dispose` or `StopAsync` to cancel `_stoppingCts`, but that doesn't let me call `CancelAfter` for the behaviour I was looking for and doesn't change that the cancellation token is ignored.
5818	area-identity	Compiler error CS0433 caused by duplicate types: IdentityServiceCollectionExtensions	We have two types in the different assemblies with the same name. This can lead to unresolvable compiler errors when referencing Microsoft.Extensions.DependencyInjection.IdentityServiceCollectionExtensions> error CS0433: The type 'IdentityServiceCollectionExtensions' exists in both 'Microsoft.AspNetCore.Identity, Version=2.1.2.0, Culture=neutral, PublicKeyToken=adb9793829ddae60' and 'Microsoft.Extensions.Identity.Core, Version=2.1.2.0, Culture=neutral, PublicKeyToken=adb9793829ddae60'https://github.com/aspnet/Identity/blob/release/2.1/src/Identity/IdentityServiceCollectionExtensions.cshttps://github.com/aspnet/Identity/blob/release/2.1/src/Core/IdentityServiceCollectionExtensions.cs
5086	area-mvc	Problem with referencing a COM object from ASP.NET Core 2.1 Targeting  .NET 461.	Hi, I've found that just adding a reference to a COM object causes the build to fail with this single error:> …\.nuget\packages\microsoft.aspnetcore.razor.design\2.1.2\build\netstandard2.0\Microsoft.AspNetCore.Razor.Design.CodeGeneration.targets(69,5): error : The assembly path obj\Debug\net461\win7-x86\Interop.MyComLib.dll is invalid. Assembly paths must be rooted.As a quick work-around I disabled the error in **RazorTagHelper.cs**, rebuilt and replaced my current 2.1.2\tasks\netstandard2.0\Microsoft.AspNetCore.Razor.Tasks.dllIt’s unclear to me where the path of the referenced COM import library is stored let alone created. Maybe the “rooted assembly path” check should verify it’s not a COM object first?```   // My work-around is:       protected override bool ValidateParameters()        {           ...            for (var i = 0; i < Assemblies.Length; i++)            {                if (!Path.IsPathRooted(Assemblies[i]))                {                    // my COM object doesn't seem to have a rooted path and this fails - so lets make it a warning instead                    //Log.LogError("The assembly path {0} is invalid. Assembly paths must be rooted.", Assemblies[i]);                    //return false;                    Log.LogWarning("The assembly path {0} is invalid. Assembly paths must be rooted.", Assemblies[i]);                }            }```
4911	area-mvc	Allow validation attributes on `PageModel` itself	#### Is this a Bug or Feature request?: Feature request#### Steps to reproduce (preferably a link to a GitHub repo with a repro project): https://github.com/Yaevh/RootModelValidationDemo#### Description of the problem:As of 2.1.0, validation attributes are allowed on controller parameters, bound controller parameters, page model properties and handler method parameters. They are however not allowed on page models themselves, which makes it impossible to implement complex, multi-property validation in Razor Pages declaratively. Right now one must either invoke such validation manually, or encapsulate all properties in a custom viewmodel and decorate that viewmodel with a validation attribute, which is rather awkward considering that `PageModel` is the actual viewmodel for the page.Are there any plans to allow validation of whole `PageModel`s in Razor Pages?#### Version of `Microsoft.AspNetCore.Mvc` or `Microsoft.AspNetCore.App` or `Microsoft.AspNetCore.All`: 2.1.0<!--                                    --- NOTE ---1.  Try enabling logging (in the most verbose level) and see if the details help you in fixing    the issue you are seeing. Share the logs too if it helps in diagnosing the issue faster.    More info: https://docs.microsoft.com/en-us/aspnet/core/fundamentals/logging2.  If you are seeing an exception, include the full exceptions details (message and stack trace).    More info: https://docs.microsoft.com/en-us/aspnet/core/fundamentals/error-handling3.  If you believe you have an issue that affects the security of the platform please do    not create an issue, instead email your issue to 'secure@microsoft.com'. Your report may    be eligible for our bug bounty. More info: https://technet.microsoft.com/en-us/mt764065.aspx-->
5335	area-signalr	How to create Hub and new route at run-time using Roslyn scripting?	In my ASP.NET Core 2.1 application, users can create new classes and types at run-time using Roslyn scripting. With that in mind, I'm trying to create a new Hub with a method that can handle this new type (input and output). I can't use generics since they are a compile-time construct. I believe the "new" hub will also need to be instantiated via Roslyn scripting. The reason for this is I want a strongly typed Hub and Client for performance reasons. (The strongly-typed C# client can be instantiated via Roslyn.)However, hubs and their routes need to be declared in Startup.cs which is essentially compile-time. One other consideration is using a hub that uses the "dynamic" type. But this is slower than using a strongly-typed type, and could require boxing/unboxing of value types.Any pointers would be appreciated since I have searched the web and docs to no avail. Thanks!
5436	area-mvc	Consider moving SPA template packages to number post-fix naming scheme	The "Regular" project templates have a 2.2 post-fix, but SPA packages do not. Let's see what the costs and benefits of making these two the same are.
6025	area-identity	AzureADB2CBearer support for dynamic validation of issuers and audiences 	When implementing WebApi, we have often requirement to dynamically validate issuers and/or audiences. With JwtBearer we could do it as shown below:      ```      services.AddAuthentication().AddJwtBearer(o => {            (o => {                Configuration.Bind("AzureAd", o);                o.Authority = $"{xyz}/common";                o.TokenValidationParameters = new                 Microsoft.IdentityModel.Tokens.TokenValidationParameters()                {                    ValidateAudience = true,                    ValidateIssuer = true,                    AudienceValidator = (audiences, securityToken, validationParameters) =>                    {                            return true/false;                    },                    IssuerValidator = (issuer, token, tvp) =>                    {                         . . .                        return issuer;                    },                };                o.Events = new JwtBearerEvents()                {                    OnAuthenticationFailed = ctx =>                    {                        throw ctx.Exception;                    }                };            });```The question is, how to do the same with **AzureADB2CBearer** ? Looking for handlers like IssuerValidator and AudienceValidator. My API does not really care about AAD v2 or v2. It just needs a token as it is. I have tried with the more or less same code provided above, but it fails on validation of the signature, because v1 and v2 seems to use different signing mechanism.Currently supported using of *B2C*works well, but it is very static. This is the code, which I usually use when working with B2C in a WebApi:``` services.AddAuthentication(AzureADB2CDefaults.BearerAuthenticationScheme)            .AddAzureADB2CBearer(options => Configuration.Bind("AzureAd", options));```Thanks
5585	area-mvc	Preload Dlls and mono.wasm on build	The way things are currently loaded is mono.wasm first, then after it is processed the dlls get loaded and processed. After all of this is done the application will finally render in the browser. As a result the initial load is quite slow (for me its been around 4s on a fast computer with a good internet connection). The initial page load performance can be greatly improved simply by adding a preload link in the HTML for each dll. E.G. ```<link rel="preload" as="fetch" type="application/octet-stream" href="_framework/_bin/mscorlib.dll" /> <link rel="preload" as="fetch" type="application/octet-stream" href="_framework/_bin/System.Core.dll" />...```You could also use a script like:```(function () {    function preload(href) {        var link = document.createElement('link');        link.rel = 'preload';        link.as = 'fetch';        link.type = 'application/octet-stream';        link.href = '_framework/_bin/' + href;        document.head.appendChild(link);    }    [        'mscorlib.dll',        'System.Core.dll',        'Microsoft.CSharp.dll',        'System.dll',        'Microsoft.AspNetCore.Blazor.dll',    ].forEach(preload);}());```The downside of using a script is browsers can be pushed link preloads by the server, and using the script loses the server push ability.What would be nice is a build script that detects the generated dlls and injects the link preload into the html file head. When you preload the dlls they are generally done being retrieved before mono.wasm is even ready to look for them. This has reduced my render times down to 1s from the 4s I mentioned above, a notable improvement. Alternatively a service worker that prefetches the dlls would work just as well.
5817	area-identity	User signed out after requesting /Identity/Account/Manage/TwoFactorAuthentication	ASP.NET Core 2.1.1I've configured an asp.net core mvc project with Identity. I'm using the default UI but have scaffolded it because had to translate it to Dutch. When I navigate to the Manage pages everything works well until /Identity/Account/Manage/TwoFactorAuthentication is requested. The page is shown but the user has been signed out. After navigating away the user is redirected to the login page. The issue is triggered by https://github.com/aspnet/Identity/blob/fcc02103aa10dcdd8759e0463cac2717114f3c1e/src/UI/Areas/Identity/Pages/V3/Account/Manage/TwoFactorAuthentication.cshtml.cs#L58```Startup.cs...services.AddDbContext<ApplicationDbContext>(options =>        options          .UseSqlServer(Configuration.GetConnectionString("DefaultConnection")));services    .AddIdentity<ApplicationUser, IdentityRole>(options =>    {        options.Password.RequiredLength = 10;        options.Password.RequireDigit = false;        options.Password.RequiredUniqueChars = 0;        options.Password.RequireLowercase = false;        options.Password.RequireNonAlphanumeric = false;        options.Password.RequireUppercase = false;    })    .AddDefaultUI()    .AddEntityFrameworkStores<ApplicationDbContext>()    .AddDefaultTokenProviders();services.ConfigureApplicationCookie(options =>{    options.ExpireTimeSpan = TimeSpan.FromMinutes(60);    options.SlidingExpiration = true;});services.AddAuthentication(CookieAuthenticationDefaults.AuthenticationScheme);...``````Debug output...Microsoft.AspNetCore.Hosting.Internal.WebHost:Information: Request starting HTTP/1.1 GET http://localhost:44308/Identity/Account/Manage/TwoFactorAuthentication  Microsoft.AspNetCore.Mvc.RazorPages.Internal.PageActionInvoker:Information: Route matched with {page = "/Account/Manage/TwoFactorAuthentication", area = "Identity", action = "", controller = ""}. Executing action /Account/Manage/TwoFactorAuthenticationMicrosoft.AspNetCore.Authorization.DefaultAuthorizationService:Information: Authorization was successful.Microsoft.AspNetCore.Authorization.DefaultAuthorizationService:Information: Authorization was successful.Microsoft.AspNetCore.Mvc.RazorPages.Internal.PageActionInvoker:Information: Executing handler method OnGet with arguments ((null)) - ModelState is ValidMicrosoft.EntityFrameworkCore.Infrastructure:Information: Entity Framework Core 2.1.1-rtm-30846 initialized 'ApplicationDbContext' using provider 'Microsoft.EntityFrameworkCore.SqlServer' with options: NoneMicrosoft.EntityFrameworkCore.Database.Command:Information: Executed DbCommand (1ms) [Parameters=[@__get_Item_0='?' (Size = 450)], CommandType='Text', CommandTimeout='30']SELECT TOP(1) [e].[Id], [e].[AccessFailedCount], [e].[ConcurrencyStamp], [e].[Email], [e].[EmailConfirmed], [e].[FirstName], [e].[FullName], [e].[InviteSecret], [e].[IsInvited], [e].[LastLogin], [e].[LastName], [e].[LockoutEnabled], [e].[LockoutEnd], [e].[NormalizedEmail], [e].[NormalizedUserName], [e].[PasswordHash], [e].[PhoneNumber], [e].[PhoneNumberConfirmed], [e].[SecurityStamp], [e].[TwoFactorEnabled], [e].[UserName]FROM [AspNetUsers] AS [e]WHERE [e].[Id] = @__get_Item_0Microsoft.EntityFrameworkCore.Database.Command:Information: Executed DbCommand (1ms) [Parameters=[@__get_Item_0='?' (Size = 450), @__get_Item_1='?' (Size = 450), @__get_Item_2='?' (Size = 450)], CommandType='Text', CommandTimeout='30']SELECT TOP(1) [e].[UserId], [e].[LoginProvider], [e].[Name], [e].[Value]FROM [AspNetUserTokens] AS [e]WHERE (([e].[UserId] = @__get_Item_0) AND ([e].[LoginProvider] = @__get_Item_1)) AND ([e].[Name] = @__get_Item_2)Microsoft.EntityFrameworkCore.Database.Command:Information: Executed DbCommand (1ms) [Parameters=[@__get_Item_0='?' (Size = 450)], CommandType='Text', CommandTimeout='30']SELECT TOP(1) [e].[Id], [e].[AccessFailedCount], [e].[ConcurrencyStamp], [e].[Email], [e].[EmailConfirmed], [e].[FirstName], [e].[FullName], [e].[InviteSecret], [e].[IsInvited], [e].[LastLogin], [e].[LastName], [e].[LockoutEnabled], [e].[LockoutEnd], [e].[NormalizedEmail], [e].[NormalizedUserName], [e].[PasswordHash], [e].[PhoneNumber], [e].[PhoneNumberConfirmed], [e].[SecurityStamp], [e].[TwoFactorEnabled], [e].[UserName]FROM [AspNetUsers] AS [e]WHERE [e].[Id] = @__get_Item_0**Microsoft.AspNetCore.Authentication.Cookies.CookieAuthenticationHandler:Information: AuthenticationScheme: Identity.Application signed out.Microsoft.AspNetCore.Authentication.Cookies.CookieAuthenticationHandler:Information: AuthenticationScheme: Identity.External signed out.Microsoft.AspNetCore.Authentication.Cookies.CookieAuthenticationHandler:Information: AuthenticationScheme: Identity.TwoFactorUserId signed out.Microsoft.AspNetCore.Authentication.Cookies.CookieAuthenticationHandler:Information: Identity.TwoFactorRememberMe was not authenticated. Failure message: No principal.**Microsoft.EntityFrameworkCore.Database.Command:Information: Executed DbCommand (1ms) [Parameters=[@__get_Item_0='?' (Size = 450), @__get_Item_1='?' (Size = 450), @__get_Item_2='?' (Size = 450)], CommandType='Text', CommandTimeout='30']SELECT TOP(1) [e].[UserId], [e].[LoginProvider], [e].[Name], [e].[Value]FROM [AspNetUserTokens] AS [e]WHERE (([e].[UserId] = @__get_Item_0) AND ([e].[LoginProvider] = @__get_Item_1)) AND ([e].[Name] = @__get_Item_2)Microsoft.AspNetCore.Mvc.RazorPages.Internal.PageActionInvoker:Information: Executed action /Account/Manage/TwoFactorAuthentication in 17174.327msMicrosoft.AspNetCore.Hosting.Internal.WebHost:Information: Request finished in 17189.4446ms 200 text/html; charset=utf-8...``````.csproj...<ItemGroup>    <PackageReference Include="Microsoft.VisualStudio.Web.CodeGeneration.Design" Version="2.1.1" />    <PackageReference Include="Microsoft.AspNetCore.App" Version="2.1.1" />    <PackageReference Include="Microsoft.AspNetCore.DataProtection.AzureStorage" Version="2.1.1" />    <PackageReference Include="Microsoft.EntityFrameworkCore" Version="2.1.1" />    <PackageReference Include="Microsoft.EntityFrameworkCore.Proxies" Version="2.1.1" />    <PackageReference Include="Microsoft.EntityFrameworkCore.Design" Version="2.1.1" /></ItemGroup>...```
3479	area-middleware	DistrubutedSession error: A severe error occurred on the current command. The results, if any, should be discarded. Operation cancelled by user. 	I'm getting an error in DistributedSession. The source of the error seems to come from Cancellation tokens. There was discussion on quieting some of the noisy logs coming from cancellation tokens here in [Session Issue 189](https://github.com/aspnet/Session/issues/189)I'm wondering if the same can be done for this error? Or, if not, how can I handle this error myself?I'll keep trying, but so far, I'm unable to reproduce.**Exception Message:** A severe error occurred on the current command. The results, if any, should be discarded. Operation cancelled by user. **Stack trace:** ```System.Data.SqlClient.SqlException (0x80131904): A severe error occurred on the current command.  The results, if any, should be discarded. Operation cancelled by user.   at System.Data.SqlClient.SqlConnection.OnError(SqlException exception, Boolean breakConnection, Action`1 wrapCloseInAction)   at System.Data.SqlClient.SqlInternalConnection.OnError(SqlException exception, Boolean breakConnection, Action`1 wrapCloseInAction)   at System.Data.SqlClient.TdsParser.ThrowExceptionAndWarning(TdsParserStateObject stateObj, Boolean callerHasConnectionLock, Boolean asyncClose)   at System.Data.SqlClient.TdsParser.TryRun(RunBehavior runBehavior, SqlCommand cmdHandler, SqlDataReader dataStream, BulkCopySimpleResultSet bulkCopyHandler, TdsParserStateObject stateObj, Boolean& dataReady)   at System.Data.SqlClient.SqlDataReader.TryConsumeMetaData()   at System.Data.SqlClient.SqlDataReader.get_MetaData()   at System.Data.SqlClient.SqlCommand.FinishExecuteReader(SqlDataReader ds, RunBehavior runBehavior, String resetOptionsString, Boolean isInternal, Boolean forDescribeParameterEncryption)   at System.Data.SqlClient.SqlCommand.CompleteAsyncExecuteReader(Boolean isInternal, Boolean forDescribeParameterEncryption)   at System.Data.SqlClient.SqlCommand.InternalEndExecuteReader(IAsyncResult asyncResult, String endMethod, Boolean isInternal)   at System.Data.SqlClient.SqlCommand.EndExecuteReaderInternal(IAsyncResult asyncResult)   at System.Data.SqlClient.SqlCommand.EndExecuteReaderAsync(IAsyncResult asyncResult)   at System.Threading.Tasks.TaskFactory`1.FromAsyncCoreLogic(IAsyncResult iar, Func`2 endFunction, Action`1 endAction, Task`1 promise, Boolean requiresSynchronization)--- End of stack trace from previous location where exception was thrown ---   at System.Runtime.CompilerServices.TaskAwaiter.ThrowForNonSuccess(Task task)   at System.Runtime.CompilerServices.TaskAwaiter.HandleNonSuccessAndDebuggerNotification(Task task)   at Microsoft.Extensions.Caching.SqlServer.DatabaseOperations.d__28.MoveNext()--- End of stack trace from previous location where exception was thrown ---   at System.Runtime.CompilerServices.TaskAwaiter.ThrowForNonSuccess(Task task)   at System.Runtime.CompilerServices.TaskAwaiter.HandleNonSuccessAndDebuggerNotification(Task task)   at Microsoft.Extensions.Caching.SqlServer.DatabaseOperations.d__21.MoveNext()--- End of stack trace from previous location where exception was thrown ---   at System.Runtime.CompilerServices.TaskAwaiter.ThrowForNonSuccess(Task task)   at System.Runtime.CompilerServices.TaskAwaiter.HandleNonSuccessAndDebuggerNotification(Task task)   at Microsoft.Extensions.Caching.SqlServer.SqlServerCache.d__10.MoveNext()--- End of stack trace from previous location where exception was thrown ---   at System.Runtime.CompilerServices.TaskAwaiter.ThrowForNonSuccess(Task task)   at System.Runtime.CompilerServices.TaskAwaiter.HandleNonSuccessAndDebuggerNotification(Task task)   at Microsoft.AspNetCore.Session.DistributedSession.d__32.MoveNext()```The IIS logs also show this message in addition to stack trace: _Session cache read exception_I found [a test that tests for this message](https://github.com/aspnet/Session/blob/1869bd09fabb7ba2b9cdf457fbd5f7eaf6592bea/test/Microsoft.AspNetCore.Session.Tests/SessionTests.cs#L595), if that helps.asp.net core 2.1MVC site with DistributedSqlServerCache. Session is backed by SqlServer.
3476	area-servers	HttpClient does not work with Request.EnableRewind	_From @cnblogs-dudu on August 21, 2018 9:39_Perhaps it is `HttpConnection.WriteAsync` does not work with `FileBufferingReadStream`.Website A with the following code is listening 5000.```cspublic class HomeController : Controller{    public async Task<IActionResult> Index()    {        Request.EnableRewind();        var streamContent = new StreamContent(Request.Body);        var httpClient = new HttpClient();        var response = await httpClient.PostAsync("http://localhost:5002", streamContent);        return Ok(await response.Content.ReadAsStringAsync());    }}```Website B with the following code is listening 5002.```cspublic class HomeController : Controller{    public async Task<IActionResult> Index()    {        using (var ms = new MemoryStream())        {            await Request.Body.CopyToAsync(ms);            return Ok(ms.Length);        }    }}```Use the following curl command to send a request.```shellcurl -s -d 'test' localhost:5000/```The actual output is 0. The expected output is 4.If remove `Request.EnableRewind()`, it works.If put the following code between `Request.EnableRewind()` and `HttpClient` , it works.```csusing (var ms = new MemoryStream()){    await Request.Body.CopyToAsync(ms);}Request.Body.Seek(0, 0);```_Copied from original issue: dotnet/corefx#31866_
5435	area-mvc	Centralize content	We have some repeated content in our templates (site.css is one example) that we basically have to copy between each project which makes this very error prone. Let's centralize these items and run a pre-build preparation task which copies any needed files to be built into the templates. 
5085	area-mvc	Razor Language Service does not appear to work with cshtml files in fsproj project	I have noticed for a while now that when attempting to use Giraffe.Razor to make views for a Giraffe web application, the cshtml files themselves have no intellisense or formatting outside of basic html.  After playing around a bit with adding ProjectCapability elements directly to the fsproj, I noticed if I add CSharp as a project capability and reopening the project in Visual Studio (as adding this capability tends to crash Visual Studio the moment a cshtml file is open, or immediately if one is already open), the cshtml file now gets basic razor formatting in addition to the html formatting, but no csharp intellisense, and all fs files only get basic fsharp formatting with no intellisense.I would like to request that somehow Razor Language Service could somehow be made to work for this situation.  Having the design time editor treat the files as simply html files with no knowledge of how the razor or csharp bits work makes the use of Razor templates nearly worthless to me.
5935	area-hosting	Using custom ILoggerProvider and IServiceFactoryProvider breaks logging scopes of WebHost	_From @schuettecarsten on Wednesday, 08 August 2018 05:19:33_Create a sample AspNetCore application. Add a custom logging Framework that implements ILoggerProvider. Observe the behaviour of logging scopes, for each request you get several scopes that contain details about the connection and the request.Now add a custom DI container framework that implements IServiceFactoryProvider and a observe again. The logging scopes are lost.You can see that your LoggerProvider implementation is initialized twice. One time immediately after the start of the application, when the WebHost is initialized. After that, the custom DI container is registered and the logger is initialized again. Also, a new IExternalScopeProvider is registered at the LoggerProvider.The problem seems to be that the WebHost still uses the old, orphaned scope provider._Copied from original issue: aspnet/Home#3395_
5084	area-mvc	Directive usage errors need to appear in runtime too	There are cases like https://github.com/aspnet/Razor/issues/2539#issuecomment-416384015 when using directives as variables in cshtml results in a weird csharp error at runtime. Instead we should provide a Razor error like it does during design time.cc @dougbu @NTaylorMullen 
3471	area-middleware	Static files localization in RCL	RCL with static files with "localizable" names (like `messages.en.js`) throws 500 error.What happens: in RCL static files are included as embedded resources. And compiler includes localized files in separate dlls. And when you try to get them, you get an error:```info: Microsoft.AspNetCore.Hosting.Internal.WebHost[1]      Request starting HTTP/2.0 GET http://localhost/Test/js/messages.en.jsfail: Microsoft.AspNetCore.Diagnostics.DeveloperExceptionPageMiddleware[1]      An unhandled exception has occurred while executing the request.System.NullReferenceException: Object reference not set to an instance of an object.   at Microsoft.Extensions.FileProviders.Embedded.Manifest.ManifestFileInfo.EnsureLength()   at Microsoft.Extensions.FileProviders.Embedded.Manifest.ManifestFileInfo.get_Length()   at Microsoft.AspNetCore.StaticFiles.StaticFileContext.LookupFileInfo()   at Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware.Invoke(HttpContext context)   at Microsoft.AspNetCore.Diagnostics.DeveloperExceptionPageMiddleware.Invoke(HttpContext context)```Sample project with tests: https://github.com/meancrazy/LocalizationInRCL/
5334	area-signalr	Cannot connect from a non-browser Javascript client to Asp.Net Core SignalR	Hi, I am trying to write a non-browser javascript client to connect to my Asp.Net Core SignalR and I am having the following error message:> Debug: Starting HubConnection.> Debug: Starting connection with transfer format 'Text'.> Debug: Sending negotiation request: https://localhost:44339/chatHub/negotiate> Error: Failed to complete negotiation with the server: Error: callback argument missing> Error: Failed to start the connection: Error: callback argument missing**My Javascript non-browser javascript client code is as follows(this client powered with Node.Js):**global.XMLHttpRequest = require('xhr');var signalR = require('@aspnet/signalr');var connection = new signalR.HubConnectionBuilder()       .withUrl("https://localhost:44339/chatHub")       .configureLogging(signalR.LogLevel.Trace)      .build();connection.on("receivemessage", function(user, message) {    var msg = message.replace(/&/g, "&amp;").replace(/</g, "&lt;").replace(/>/g, "&gt;");    var encodedmsg = user + " says " + msg;    console.log(encodedmsg);});connection.start().catch(function(err) {    //return console.error(err.tostring());});**My Asp.Net Core SignalR is that exact implementation from this tutorial:** [click here](https://docs.microsoft.com/en-us/aspnet/core/signalr/javascript-client?view=aspnetcore-2.1)**One the Server-side, I am using:**- Microsoft.AspNetCore.SignalR version 1.0.3- Microsoft IIS Express (Visual Studio 2017 version 15.8.1)- C# - Operating System: Windows 10 version 1803**On the client side:**- Node.js version 9.11.1- Visual Studio Code version 1.26.1- ASP.NET Core SignalR JavaScript Client version 1.0.3- Module xhr, version 2.5.0
5584	area-mvc	Could not publish with --no-build	1. Have setup Two projects. First is API, second is Client Blazor app which is referenced by API.2. I do build of solution using dotnet build3. then I run `dotnet publish API --no-build`Resulting the generated output does not contains .blazor.configwhen I run `dotnet publish` without specifying `--no-build` produced package contains valid `blazor.config` file. This make whole published package unusable.
